Class,TextLength,2e,account,bank,br,div,kin,mail,million,money,mr,nbsp,security,state,strong,sum,time,transaction,transfer,united,years
1,3170,34.914169,0,0,0,0,0,0,21.469904,29.727064,0,0,21.914688,0,0,23.914688,0,33.982269,0,0,11.957344
1,3924,39.064281,10.082874,9.734952,0,0,0,0,10.734952,35.644707,0,0,28.324326,25.970476,0,11.957344,0,0,10.542306,0,0
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3077,0,20.165749,25.164486,0,0,0,9.149989,0,34.265842,0,0,0,0,0,0,0,0,0,11.220378,0
1,674,0,10.082874,9.734952,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
1,2888,0,26.063852,9.734952,8.734952,22.14501,0,0,10.734952,38.379726,0,29.789162,0,0,9.957344,0,0,0,10.542306,22.440756,0
1,2854,32.862122,0,9.734952,0,0,0,9.149989,10.734952,29.727064,5.347549,0,10.957344,21.914688,0,23.914688,0,0,0,11.220378,0
1,2457,38.696285,23.897858,23.073233,0,0,0,0,10.734952,12.542306,0,0,10.957344,10.957344,0,23.914688,9.082874,23.914688,10.542306,11.220378,11.957344
1,4382,0,28.655106,31.121765,0,0,32.862122,0,21.469904,35.644707,18.698675,0,0,0,0,11.957344,9.082874,28.34062,0,22.440756,0
1,1577,11.220378,0,0,0,0,0,0,0,25.084612,5.347549,0,10.957344,10.957344,0,0,9.082874,0,0,0,0
1,1504,0,20.165749,0,31.496849,0,0,0,10.734952,0,0,27.666325,0,0,0,23.914688,0,0,24.986776,11.220378,0
0,2618,0,0,0,0,0,0,0,0,12.542306,13.823215,0,0,0,0,0,9.082874,0,0,0,0
1,2835,35.421162,0,0,0,0,0,0,10.734952,34.265842,0,0,0,0,0,11.957344,0,0,0,0,23.914688
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,461,0,0,9.734952,0,0,11.220378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2523,0,10.082874,19.469904,0,0,0,0,21.469904,39.594303,10.695099,0,0,0,0,11.957344,0,0,27.251467,0,0
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1841,30.654306,0,0,0,0,0,0,0,0,5.347549,0,0,0,9.957344,11.957344,0,0,0,22.440756,0
1,2461,36.27319,10.082874,23.073233,26.204857,21.283722,0,0,10.734952,25.084612,5.347549,30.292007,0,0,19.914688,11.957344,9.082874,11.957344,0,0,11.957344
0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1537,0,10.082874,19.469904,0,0,26.593904,18.299978,10.734952,12.542306,5.347549,0,0,0,0,11.957344,9.082874,0,10.542306,11.220378,0
1,3239,0,28.655106,29.789162,0,0,22.440756,0,10.734952,34.265842,0,0,0,0,0,23.914688,18.165749,30.909286,24.986776,11.220378,0
0,156,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,401,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,0,0,11.220378,11.957344
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,531,0,23.897858,0,0,0,0,0,0,25.084612,0,0,0,0,0,11.957344,0,11.957344,21.084612,0,0
1,2989,0,0,23.073233,0,0,29.004257,0,10.734952,25.084612,0,0,0,10.957344,0,0,9.082874,23.914688,0,11.220378,11.957344
1,170,0,0,0,8.734952,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2285,0,23.897858,27.666325,0,0,11.220378,9.149989,10.734952,29.727064,5.347549,0,0,0,0,0,0,28.34062,24.986776,0,11.957344
1,3375,0,26.063852,28.511621,0,0,30.654306,0,21.469904,34.265842,0,0,0,0,0,11.957344,0,28.34062,21.084612,0,0
1,398,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1836,0,20.165749,19.469904,0,0,26.593904,0,21.469904,12.542306,0,0,0,0,0,0,0,11.957344,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1898,0,26.063852,27.666325,0,0,22.440756,0,0,32.421391,10.695099,0,0,0,0,0,0,23.914688,21.084612,0,11.957344
1,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.914688,0,0,0
1,1749,0,0,0,26.204857,15.87536,0,9.149989,10.734952,0,0,9.734952,0,0,0,11.957344,0,0,0,0,23.914688
0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,63852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2449,0,0,0,0,0,0,0,10.734952,34.265842,5.347549,0,10.957344,10.957344,0,0,9.082874,0,0,11.220378,0
0,87,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,455,0,0,9.734952,0,0,0,9.149989,0,0,12.674459,0,0,0,0,0,0,0,0,0,0
1,413,0,0,0,0,0,0,9.149989,0,0,5.347549,0,0,0,0,0,0,23.914688,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,2045,34.334595,0,0,0,0,0,0,0,12.542306,5.347549,0,10.957344,0,0,0,0,11.957344,10.542306,0,0
0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5422,0,23.897858,29.204857,24.824368,25.337305,32.862122,0,10.734952,36.733768,10.695099,35.381355,0,0,36.898529,11.957344,0,11.957344,10.542306,11.220378,11.957344
0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.887844,11.957344
0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,472,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3490,0,0,0,0,0,0,0,10.734952,34.265842,0,0,28.324326,0,0,11.957344,9.082874,11.957344,0,0,23.914688
1,1471,0,23.897858,9.734952,0,0,11.220378,9.149989,21.469904,12.542306,5.347549,0,0,0,0,0,0,11.957344,0,11.220378,23.914688
1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1948,0,20.165749,9.734952,0,0,0,0,10.734952,12.542306,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,0
1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1788,0,0,0,0,0,0,0,10.734952,25.084612,0,0,10.957344,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,1007,0,0,0,17.469904,0,0,9.149989,0,25.084612,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2354,0,0,27.666325,0,0,26.593904,0,10.734952,12.542306,13.823215,0,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1461,0,0,9.734952,0,0,0,0,10.734952,0,0,0,0,0,0,0,0,0,0,0,0
0,3118,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,709,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2358,0,20.165749,23.073233,0,0,29.004257,0,10.734952,29.727064,15.197511,0,0,0,0,23.914688,0,28.34062,10.542306,11.220378,11.957344
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2882,0,27.546623,28.511621,8.734952,0,26.593904,0,25.443377,32.421391,0,25.164486,0,0,0,11.957344,9.082874,23.914688,10.542306,11.220378,0
0,608,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,181,0,0,0,0,0,0,0,10.734952,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,178,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,3246,0,0,9.734952,0,0,0,9.149989,21.469904,34.265842,0,0,10.957344,0,0,0,9.082874,0,0,22.440756,11.957344
1,3143,0,0,0,8.734952,17.453678,0,0,10.734952,35.644707,5.347549,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,711,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,11.957344,0,0,0
0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1612,0,10.082874,19.469904,0,0,11.220378,0,10.734952,0,0,0,10.957344,0,0,0,0,0,0,11.220378,0
0,126,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1376,33.661133,10.082874,0,0,0,0,0,0,29.727064,0,0,0,10.957344,0,11.957344,0,0,0,0,0
1,4146,0,26.063852,28.511621,30.411152,14.556063,32.862122,0,25.443377,36.733768,0,37.361698,0,0,27.203672,11.957344,0,11.957344,10.542306,0,11.957344
0,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,7123,0,23.897858,29.789162,0,0,29.004257,9.149989,10.734952,34.265842,0,0,10.957344,0,0,0,0,11.957344,0,22.440756,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2331,0,10.082874,9.734952,0,0,26.593904,0,21.469904,29.727064,10.695099,0,0,0,0,0,0,0,21.084612,26.593904,11.957344
1,798,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1706,0,23.897858,27.666325,0,0,22.440756,0,10.734952,32.421391,5.347549,0,0,0,0,23.914688,0,0,0,0,11.957344
0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13248,0,10.082874,0,0,0,0,0,10.734952,0,0,0,0,29.935692,0,0,18.165749,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,342,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,116,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,415,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1511,0,0,0,29.016882,0,0,0,10.734952,0,0,28.511621,0,0,0,23.914688,0,0,21.084612,11.220378,0
1,2462,0,30.853811,23.073233,0,0,0,0,21.469904,34.265842,14.609616,0,0,0,9.957344,0,0,11.957344,10.542306,0,0
1,2454,0,20.165749,9.734952,0,0,29.004257,21.686787,10.734952,36.733768,5.347549,0,0,0,0,11.957344,0,23.914688,0,11.220378,11.957344
0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7163,0,0,0,0,0,0,0,0,0,0,0,32.872032,0,0,0,24.814602,0,0,11.220378,11.957344
1,5322,26.593904,32.595871,28.511621,0,0,22.440756,0,10.734952,32.421391,0,0,10.957344,0,23.600334,0,9.082874,28.34062,10.542306,11.220378,11.957344
1,1142,0,20.165749,23.073233,0,0,0,0,0,0,10.695099,0,0,21.914688,0,23.914688,0,0,10.542306,11.220378,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,180,0,0,0,0,0,0,21.686787,0,0,0,0,0,0,0,0,0,0,0,0,0
1,517,0,0,0,0,18.424282,0,0,0,0,0,33.21516,0,0,28.298353,0,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1542,0,10.082874,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,23.914688,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,859,0,0,0,0,0,0,18.299978,0,29.727064,0,0,0,0,0,23.914688,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,819,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,11.220378,0
0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2773,0,20.165749,26.596092,0,0,29.004257,0,0,0,10.695099,0,0,10.957344,0,0,0,0,0,22.440756,11.957344
0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3724,0,23.897858,27.666325,0,0,32.862122,9.149989,25.443377,36.733768,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
1,295,0,0,0,22.579525,0,0,0,0,0,0,9.734952,0,0,19.914688,0,0,0,0,0,0
1,2763,0,30.853811,28.511621,0,0,0,0,21.469904,25.084612,0,0,0,0,0,11.957344,0,23.914688,31.626919,11.220378,11.957344
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2022,0,20.165749,0,0,0,22.440756,0,10.734952,0,5.347549,0,21.914688,0,0,0,0,11.957344,10.542306,0,11.957344
1,3417,0,0,0,0,0,0,0,0,0,13.823215,0,0,0,0,0,9.082874,35.020538,0,0,0
0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,719,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,581,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2610,37.814281,10.082874,0,0,0,0,18.299978,10.734952,12.542306,5.347549,0,25.970476,0,0,11.957344,9.082874,0,10.542306,0,0
1,3453,0,10.082874,23.073233,0,0,0,9.149989,10.734952,34.265842,5.347549,0,0,10.957344,0,0,0,0,21.084612,11.220378,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,958,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,0,0,0,0
1,981,0,10.082874,19.469904,0,0,0,0,10.734952,25.084612,10.695099,0,0,0,0,0,0,0,27.251467,11.220378,0
1,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1873,0,0,27.666325,30.788851,21.647226,0,0,0,29.727064,0,26.596092,0,0,0,0,0,0,10.542306,11.220378,0
1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3750,38.88533,32.923038,25.164486,0,0,0,18.299978,10.734952,38.379726,13.823215,0,0,0,9.957344,0,0,11.957344,27.251467,11.220378,0
1,2379,0,29.530613,23.073233,0,0,0,0,10.734952,32.421391,12.674459,0,0,0,0,0,0,11.957344,21.084612,11.220378,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5540,0,26.063852,26.596092,31.496849,21.38167,0,18.299978,10.734952,25.084612,0,41.744354,0,0,34.340397,0,9.082874,11.957344,0,11.220378,0
1,8567,0,28.655106,31.471111,0,0,32.862122,26.003885,21.469904,32.421391,15.661844,0,0,0,0,30.909286,0,32.667713,21.084612,22.440756,11.957344
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,532,0,10.082874,0,0,0,0,0,0,0,10.695099,0,0,0,0,0,0,0,0,0,0
0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
1,1882,35.870537,20.165749,19.469904,0,0,11.220378,0,0,12.542306,5.347549,0,0,0,0,0,9.082874,11.957344,10.542306,0,28.34062
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2214,0,20.165749,9.734952,0,0,0,0,21.469904,32.421391,0,0,10.957344,0,0,23.914688,0,0,10.542306,0,0
1,3264,37.814281,27.546623,28.511621,0,0,29.004257,0,27.749449,32.421391,10.695099,0,0,0,0,0,0,23.914688,24.986776,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,540,0,0,9.734952,0,20.697491,0,0,0,0,5.347549,19.469904,0,0,31.832731,0,0,0,0,0,0
0,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2017,0,23.897858,9.734952,0,0,0,0,10.734952,32.421391,0,0,10.957344,0,0,23.914688,9.082874,23.914688,21.084612,0,23.914688
1,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10287,0,0,0,0,0,0,0,0,0,13.823215,0,28.324326,0,19.914688,0,9.082874,0,0,0,23.914688
1,3805,0,27.546623,30.73188,0,0,29.004257,0,10.734952,37.626919,5.347549,0,0,0,0,28.34062,18.165749,30.909286,21.084612,11.220378,11.957344
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1366,0,0,0,0,0,0,9.149989,10.734952,25.084612,0,0,10.957344,0,0,11.957344,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,544,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,853,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,18.165749,0,0,0,0
1,3285,0,20.165749,9.734952,0,0,0,9.149989,10.734952,25.084612,5.347549,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
0,6432,0,0,0,0,0,0,0,10.734952,0,5.347549,0,0,0,0,0,0,0,0,26.593904,11.957344
1,952,0,0,0,0,0,0,0,0,25.084612,5.347549,0,0,0,0,23.914688,0,11.957344,0,0,11.957344
1,3069,0,23.897858,29.204857,0,0,32.862122,0,10.734952,36.733768,0,0,0,0,0,11.957344,0,11.957344,21.084612,0,11.957344
0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1106,0,0,9.734952,0,0,0,18.299978,10.734952,0,5.347549,0,0,0,0,0,0,11.957344,0,0,0
1,1635,0,20.165749,19.469904,0,0,0,9.149989,10.734952,12.542306,0,0,10.957344,0,0,11.957344,0,0,0,0,0
0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,871,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,0,0,0,0,0,0
1,151,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2932,0,29.530613,19.469904,0,0,30.654306,9.149989,10.734952,34.265842,15.197511,0,10.957344,10.957344,0,28.34062,0,23.914688,10.542306,11.220378,11.957344
1,637,0,10.082874,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,9.082874,11.957344,0,0,0
1,3277,0,23.897858,9.734952,0,0,0,0,21.469904,0,0,0,0,0,9.957344,11.957344,9.082874,32.667713,24.986776,11.220378,0
1,5926,47.572933,27.546623,27.666325,8.734952,0,0,0,0,12.542306,0,0,0,0,0,23.914688,0,11.957344,21.084612,11.220378,0
